id,timestamp,ip,temperature,humidity,light,timestamp_anio,timestamp_mes,timestamp_dia,timestamp_hora,timestamp_minuto,timestamp_segundo
2739,2024-12-05 23:00:14.683224,192.168.1.50,5.52,33.7,0,2024,12,5,23,0,14
3972,2025-01-02 03:51:06.683224,192.168.1.50,0.91,71.5,0,2025,1,2,3,51,6
3407,2025-01-08 07:27:27.683224,192.168.1.50,-0.15,41.7,0,2025,1,8,7,27,27
1463,2025-01-09 14:09:46.683224,192.168.1.50,10.15,94.5,686,2025,1,9,14,9,46
5364,2025-01-11 18:12:54.683224,192.168.1.50,17.06,76.5,58113,2025,1,11,18,12,54
5918,2025-01-16 16:56:44.683224,192.168.1.50,5.94,64.2,49592,2025,1,16,16,56,44
4771,2025-01-25 08:35:22.683224,192.168.1.50,15.17,79.4,64676,2025,1,25,8,35,22
3670,2025-02-20 00:57:03.683224,192.168.1.50,10.76,78.1,0,2025,2,20,0,57,3
1623,2025-02-20 21:06:45.683224,192.168.1.50,4.88,40.1,0,2025,2,20,21,6,45
4126,2025-05-08 19:57:41.683224,192.168.1.50,24.53,52.6,57182,2025,5,8,19,57,41
2687,2025-05-15 12:53:35.683224,192.168.1.50,24.56,78.6,10813,2025,5,15,12,53,35
3620,2025-06-05 19:51:24.683224,192.168.1.50,18.95,32.7,20322,2025,6,5,19,51,24
3278,2025-06-19 09:26:56.683224,192.168.1.50,25.35,44.2,31884,2025,6,19,9,26,56
4497,2025-06-24 17:06:56.683224,192.168.1.50,30.33,46.9,13377,2025,6,24,17,6,56
1285,2025-07-03 01:33:42.683224,192.168.1.50,15.21,36.2,0,2025,7,3,1,33,42
3521,2025-07-26 12:18:19.683224,192.168.1.50,18.94,34.3,30273,2025,7,26,12,18,19
5025,2025-08-01 03:44:27.683224,192.168.1.50,11.1,64.4,0,2025,8,1,3,44,27
4315,2025-08-26 13:59:05.683224,192.168.1.50,30.96,56.6,62799,2025,8,26,13,59,5
4561,2025-09-19 13:08:26.683224,192.168.1.50,17.41,55.0,39936,2025,9,19,13,8,26
1208,2025-09-19 19:43:17.683224,192.168.1.50,15.01,72.2,4035,2025,9,19,19,43,17
2888,2025-09-27 14:35:49.683224,192.168.1.50,15.02,60.9,44417,2025,9,27,14,35,49
5163,2025-10-02 04:16:17.683224,192.168.1.50,18.51,38.2,0,2025,10,2,4,16,17
4940,2025-10-18 18:39:55.683224,192.168.1.50,24.19,68.0,43077,2025,10,18,18,39,55
4088,2025-10-19 07:22:20.683224,192.168.1.50,5.23,61.6,0,2025,10,19,7,22,20
5114,2025-11-02 18:12:11.683224,192.168.1.50,24.17,67.9,16262,2025,11,2,18,12,11
349,2025-11-05 14:00:37.136186,192.168.1.50,24.75,69.0,45155,2025,11,5,14,0,37
1013,2025-11-15 06:08:06.136186,192.168.1.50,12.65,37.7,0,2025,11,15,6,8,6
938,2025-11-16 13:41:05.136186,192.168.1.50,13.36,70.3,40873,2025,11,16,13,41,5
688,2025-11-19 19:44:03.136186,192.168.1.50,21.83,52.0,37458,2025,11,19,19,44,3
992,2025-11-21 22:17:30.136186,192.168.1.50,17.87,30.1,0,2025,11,21,22,17,30
931,2025-11-22 09:49:29.136186,192.168.1.50,22.91,36.2,22390,2025,11,22,9,49,29
531,2025-11-22 11:04:17.136186,192.168.1.50,21.1,63.2,30264,2025,11,22,11,4,17
4880,2025-11-30 12:27:16.683224,192.168.1.50,25.83,77.8,13538,2025,11,30,12,27,16
2443,2024-12-12 14:26:01.683224,192.168.1.50,6.05,54.0,14141,2024,12,12,14,26,1
3641,2024-12-19 10:48:58.683224,192.168.1.50,13.22,40.2,20606,2024,12,19,10,48,58
3854,2024-12-21 17:29:44.683224,192.168.1.50,13.88,39.0,30866,2024,12,21,17,29,44
5005,2024-12-26 05:48:40.683224,192.168.1.50,1.0,69.4,0,2024,12,26,5,48,40
4922,2025-01-02 13:39:15.683224,192.168.1.50,8.71,46.1,17753,2025,1,2,13,39,15
4638,2025-01-03 07:42:24.683224,192.168.1.50,1.46,68.1,0,2025,1,3,7,42,24
3824,2025-01-06 16:12:16.683224,192.168.1.50,11.85,74.5,39221,2025,1,6,16,12,16
2701,2025-01-22 19:05:52.683224,192.168.1.50,8.37,97.3,2928,2025,1,22,19,5,52
5207,2025-01-27 22:54:03.683224,192.168.1.50,8.0,72.1,0,2025,1,27,22,54,3
5195,2025-02-10 10:51:43.683224,192.168.1.50,6.88,57.8,6918,2025,2,10,10,51,43
2579,2025-02-12 09:13:57.683224,192.168.1.50,16.41,40.2,44938,2025,2,12,9,13,57
2243,2025-03-12 01:15:41.683224,192.168.1.50,18.33,52.7,0,2025,3,12,1,15,41
1126,2025-03-24 15:13:27.683224,192.168.1.50,24.97,62.9,49874,2025,3,24,15,13,27
2390,2025-03-30 22:40:22.683224,192.168.1.50,12.28,90.9,0,2025,3,30,22,40,22
1848,2025-04-03 03:59:23.683224,192.168.1.50,2.33,91.2,0,2025,4,3,3,59,23
4919,2025-05-03 20:26:17.683224,192.168.1.50,18.66,88.6,3672,2025,5,3,20,26,17
5523,2025-05-07 16:47:58.683224,192.168.1.50,13.65,54.3,32295,2025,5,7,16,47,58
1931,2025-05-09 20:48:22.683224,192.168.1.50,13.43,52.7,9171,2025,5,9,20,48,22
5963,2025-05-23 17:53:37.683224,192.168.1.50,19.07,67.0,35943,2025,5,23,17,53,37
2985,2025-05-28 23:02:58.683224,192.168.1.50,12.32,98.7,0,2025,5,28,23,2,58
1555,2025-06-19 17:52:33.683224,192.168.1.50,29.03,56.6,11327,2025,6,19,17,52,33
5028,2025-07-17 01:13:07.683224,192.168.1.50,12.55,54.9,0,2025,7,17,1,13,7
3513,2025-07-19 12:26:49.683224,192.168.1.50,22.92,33.0,35974,2025,7,19,12,26,49
2152,2025-09-10 21:52:44.683224,192.168.1.50,18.94,48.1,20315,2025,9,10,21,52,44
2140,2025-10-28 23:11:06.683224,192.168.1.50,12.2,76.0,0,2025,10,28,23,11,6
3083,2025-10-30 08:26:32.683224,192.168.1.50,14.79,72.6,34776,2025,10,30,8,26,32
619,2025-11-05 11:48:30.136186,192.168.1.50,22.32,73.3,62150,2025,11,5,11,48,30
380,2025-11-06 14:08:47.136186,192.168.1.50,17.16,44.4,63232,2025,11,6,14,8,47
356,2025-11-13 05:17:13.136186,192.168.1.50,7.19,51.0,0,2025,11,13,5,17,13
6045,2025-11-26 06:42:17.683224,192.168.1.50,3.09,87.3,0,2025,11,26,6,42,17
3173,2025-11-29 17:40:14.683224,192.168.1.50,14.62,77.8,12748,2025,11,29,17,40,14
5036,2025-12-01 11:46:10.683224,192.168.1.50,14.6,44.1,53527,2025,12,1,11,46,10
358,2025-12-02 21:16:25.136186,192.168.1.50,13.52,45.4,0,2025,12,2,21,16,25
1497,2024-12-11 02:34:19.683224,192.168.1.50,5.41,69.2,0,2024,12,11,2,34,19
5274,2024-12-21 09:02:41.683224,192.168.1.50,9.14,77.8,8306,2024,12,21,9,2,41
4562,2025-01-16 08:49:29.683224,192.168.1.50,15.65,78.3,17989,2025,1,16,8,49,29
2482,2025-01-21 01:49:41.683224,192.168.1.50,12.99,64.6,0,2025,1,21,1,49,41
3090,2025-01-29 06:04:52.683224,192.168.1.50,3.93,69.2,0,2025,1,29,6,4,52
2804,2025-02-12 05:55:16.683224,192.168.1.50,9.2,75.6,0,2025,2,12,5,55,16
6055,2025-03-07 07:48:47.683224,192.168.1.50,12.78,90.4,0,2025,3,7,7,48,47
5660,2025-03-09 09:43:08.683224,192.168.1.50,23.42,43.3,64434,2025,3,9,9,43,8
1260,2025-04-01 12:23:19.683224,192.168.1.50,16.75,44.7,26487,2025,4,1,12,23,19
5731,2025-04-01 21:28:17.683224,192.168.1.50,25.97,32.2,37710,2025,4,1,21,28,17
5588,2025-04-21 07:42:44.683224,192.168.1.50,15.28,59.2,0,2025,4,21,7,42,44
4161,2025-04-23 13:36:01.683224,192.168.1.50,20.1,63.5,56796,2025,4,23,13,36,1
4181,2025-04-28 17:46:26.683224,192.168.1.50,14.53,88.4,2870,2025,4,28,17,46,26
2279,2025-05-03 17:28:06.683224,192.168.1.50,16.73,70.4,5725,2025,5,3,17,28,6
5323,2025-05-07 14:21:55.683224,192.168.1.50,12.42,46.3,40039,2025,5,7,14,21,55
5987,2025-06-05 18:29:13.683224,192.168.1.50,23.06,58.8,36126,2025,6,5,18,29,13
1509,2025-06-11 10:03:58.683224,192.168.1.50,30.83,50.6,12002,2025,6,11,10,3,58
1212,2025-06-30 07:34:50.683224,192.168.1.50,21.08,61.2,0,2025,6,30,7,34,50
3174,2025-07-11 21:31:10.683224,192.168.1.50,26.89,61.6,34703,2025,7,11,21,31,10
3974,2025-07-13 07:52:59.683224,192.168.1.50,25.42,49.9,0,2025,7,13,7,52,59
5158,2025-07-16 09:16:12.683224,192.168.1.50,19.42,50.9,55793,2025,7,16,9,16,12
1786,2025-07-22 20:01:36.683224,192.168.1.50,30.32,42.3,59653,2025,7,22,20,1,36
4649,2025-07-27 17:34:58.683224,192.168.1.50,20.15,94.2,2094,2025,7,27,17,34,58
5361,2025-08-16 10:56:25.683224,192.168.1.50,32.05,63.1,3139,2025,8,16,10,56,25
4133,2025-08-18 12:42:57.683224,192.168.1.50,28.4,58.0,46166,2025,8,18,12,42,57
3581,2025-09-01 16:05:29.683224,192.168.1.50,17.88,77.0,33243,2025,9,1,16,5,29
3007,2025-10-16 23:21:43.683224,192.168.1.50,4.91,71.3,0,2025,10,16,23,21,43
2546,2025-10-18 01:37:26.683224,192.168.1.50,8.2,49.1,0,2025,10,18,1,37,26
31,2025-10-23 14:03:41.782159,10.207.51.79,24.0,39.0,2448,2025,10,23,14,3,41
59,2025-10-23 14:07:11.713084,10.207.51.79,24.0,38.0,2419,2025,10,23,14,7,11
428,2025-11-08 01:42:21.136186,192.168.1.50,6.19,73.9,0,2025,11,8,1,42,21
490,2025-11-12 11:47:39.136186,192.168.1.50,15.32,78.8,29043,2025,11,12,11,47,39
972,2025-11-13 07:47:18.136186,192.168.1.50,6.97,57.0,0,2025,11,13,7,47,18
153,2025-11-17 00:38:27.136186,192.168.1.50,11.44,46.0,0,2025,11,17,0,38,27
5440,2025-11-25 01:47:52.683224,192.168.1.50,13.1,40.1,0,2025,11,25,1,47,52
778,2025-11-28 19:44:30.136186,192.168.1.50,15.17,63.2,5615,2025,11,28,19,44,30
1455,2025-01-02 17:11:19.683224,192.168.1.50,8.11,62.5,54682,2025,1,2,17,11,19
5505,2025-01-08 12:59:27.683224,192.168.1.50,19.77,70.4,19705,2025,1,8,12,59,27
1695,2025-01-17 03:26:31.683224,192.168.1.50,2.64,51.2,0,2025,1,17,3,26,31
3752,2025-01-22 21:33:24.683224,192.168.1.50,12.08,48.3,0,2025,1,22,21,33,24
5626,2025-01-30 23:20:05.683224,192.168.1.50,11.08,75.9,0,2025,1,30,23,20,5
3591,2025-02-17 22:46:38.683224,192.168.1.50,11.46,48.6,0,2025,2,17,22,46,38
1688,2025-02-19 11:39:22.683224,192.168.1.50,16.09,92.1,2009,2025,2,19,11,39,22
5478,2025-02-25 07:57:12.683224,192.168.1.50,0.41,91.6,0,2025,2,25,7,57,12
2508,2025-03-04 00:35:51.683224,192.168.1.50,9.56,68.6,0,2025,3,4,0,35,51
2351,2025-03-20 12:20:04.683224,192.168.1.50,19.27,72.6,29693,2025,3,20,12,20,4
1432,2025-04-01 05:31:37.683224,192.168.1.50,19.91,50.4,0,2025,4,1,5,31,37
4928,2025-04-08 23:43:23.683224,192.168.1.50,11.89,92.5,0,2025,4,8,23,43,23
5613,2025-04-25 09:07:07.683224,192.168.1.50,16.94,57.6,31967,2025,4,25,9,7,7
5489,2025-05-30 14:13:24.683224,192.168.1.50,25.07,76.2,34297,2025,5,30,14,13,24
3910,2025-06-19 07:32:29.683224,192.168.1.50,17.08,43.3,0,2025,6,19,7,32,29
1340,2025-06-29 07:10:32.683224,192.168.1.50,13.34,40.5,0,2025,6,29,7,10,32
1999,2025-07-04 06:04:58.683224,192.168.1.50,25.11,60.0,0,2025,7,4,6,4,58
5541,2025-07-26 21:08:28.683224,192.168.1.50,15.72,86.3,1881,2025,7,26,21,8,28
1333,2025-08-05 19:59:48.683224,192.168.1.50,31.93,59.1,28344,2025,8,5,19,59,48
2819,2025-08-13 23:25:47.683224,192.168.1.50,22.37,87.2,0,2025,8,13,23,25,47
5629,2025-08-24 12:34:45.683224,192.168.1.50,31.8,35.9,19909,2025,8,24,12,34,45
2917,2025-09-20 18:44:34.683224,192.168.1.50,20.53,38.6,27153,2025,9,20,18,44,34
3926,2025-09-24 12:11:11.683224,192.168.1.50,22.22,62.6,1024,2025,9,24,12,11,11
4176,2025-10-15 19:20:39.683224,192.168.1.50,22.07,34.9,38074,2025,10,15,19,20,39
64,2025-10-23 14:07:40.666775,10.207.51.79,24.0,38.0,2406,2025,10,23,14,7,40
69,2025-10-23 14:08:08.664637,10.207.51.79,24.0,38.0,2389,2025,10,23,14,8,8
75,2025-10-23 14:08:44.862228,10.207.51.79,24.0,38.0,2355,2025,10,23,14,8,44
5430,2025-10-28 03:50:32.683224,192.168.1.50,7.85,58.5,0,2025,10,28,3,50,32
1084,2025-11-13 04:32:39.136186,192.168.1.50,16.6,60.1,0,2025,11,13,4,32,39
5043,2025-11-16 14:10:00.683224,192.168.1.50,17.74,54.9,27359,2025,11,16,14,10,0
3959,2025-11-16 23:06:06.683224,192.168.1.50,13.62,49.9,0,2025,11,16,23,6,6
5855,2025-11-20 15:33:08.683224,192.168.1.50,16.57,59.3,34540,2025,11,20,15,33,8
367,2025-11-24 12:16:12.136186,192.168.1.50,10.46,62.5,20045,2025,11,24,12,16,12
4610,2025-11-27 07:03:03.683224,192.168.1.50,14.29,77.1,0,2025,11,27,7,3,3
2335,2025-11-27 11:54:16.683224,192.168.1.50,23.8,69.9,33116,2025,11,27,11,54,16
4219,2025-11-27 19:22:42.683224,192.168.1.50,21.18,64.0,59281,2025,11,27,19,22,42
1344,2025-12-01 19:22:03.683224,192.168.1.50,19.88,77.2,2228,2025,12,1,19,22,3
3704,2024-12-09 01:06:36.683224,192.168.1.50,12.02,47.7,0,2024,12,9,1,6,36
1550,2024-12-19 17:40:35.683224,192.168.1.50,18.13,32.3,5024,2024,12,19,17,40,35
5046,2024-12-22 15:56:08.683224,192.168.1.50,7.38,42.0,34423,2024,12,22,15,56,8
3302,2024-12-23 02:32:48.683224,192.168.1.50,12.85,58.9,0,2024,12,23,2,32,48
2090,2024-12-28 15:39:03.683224,192.168.1.50,19.48,33.1,55791,2024,12,28,15,39,3
3352,2025-01-07 23:47:20.683224,192.168.1.50,-3.45,88.9,0,2025,1,7,23,47,20
4415,2025-02-06 07:28:24.683224,192.168.1.50,4.03,64.0,0,2025,2,6,7,28,24
4987,2025-02-11 23:12:23.683224,192.168.1.50,3.16,71.4,0,2025,2,11,23,12,23
3016,2025-02-16 21:13:17.683224,192.168.1.50,4.28,63.9,0,2025,2,16,21,13,17
1534,2025-02-22 15:44:15.683224,192.168.1.50,16.64,73.4,49838,2025,2,22,15,44,15
3762,2025-02-22 20:58:52.683224,192.168.1.50,9.63,45.7,35785,2025,2,22,20,58,52
3536,2025-02-25 12:53:22.683224,192.168.1.50,17.7,60.8,58155,2025,2,25,12,53,22
4577,2025-02-28 15:05:42.683224,192.168.1.50,14.33,72.2,14437,2025,2,28,15,5,42
1716,2025-03-02 10:23:36.683224,192.168.1.50,13.98,71.4,44835,2025,3,2,10,23,36
2424,2025-03-16 08:42:45.683224,192.168.1.50,16.36,53.1,3609,2025,3,16,8,42,45
3537,2025-04-24 05:44:53.683224,192.168.1.50,6.6,47.0,0,2025,4,24,5,44,53
1167,2025-05-30 23:46:58.683224,192.168.1.50,10.11,75.4,0,2025,5,30,23,46,58
3366,2025-06-30 06:47:48.683224,192.168.1.50,17.12,41.3,0,2025,6,30,6,47,48
2977,2025-06-30 22:12:26.683224,192.168.1.50,19.89,89.7,0,2025,6,30,22,12,26
2214,2025-08-13 13:49:50.683224,192.168.1.50,25.54,60.9,53318,2025,8,13,13,49,50
4026,2025-08-23 13:21:15.683224,192.168.1.50,25.84,69.0,4345,2025,8,23,13,21,15
5843,2025-09-03 10:49:39.683224,192.168.1.50,15.74,48.7,40064,2025,9,3,10,49,39
5788,2025-09-05 04:25:54.683224,192.168.1.50,10.69,89.2,0,2025,9,5,4,25,54
2397,2025-09-06 12:05:59.683224,192.168.1.50,19.65,41.2,52068,2025,9,6,12,5,59
1526,2025-09-09 22:46:04.683224,192.168.1.50,5.56,91.8,0,2025,9,9,22,46,4
3230,2025-09-17 08:13:05.683224,192.168.1.50,17.16,30.6,0,2025,9,17,8,13,5
3906,2025-09-26 12:43:57.683224,192.168.1.50,18.38,38.3,36930,2025,9,26,12,43,57
2408,2025-10-08 20:26:00.683224,192.168.1.50,11.73,89.9,1937,2025,10,8,20,26,0
1683,2025-10-11 06:20:02.683224,192.168.1.50,7.09,43.6,0,2025,10,11,6,20,2
5675,2025-10-15 02:45:34.683224,192.168.1.50,14.22,47.1,0,2025,10,15,2,45,34
1127,2025-10-26 08:24:24.683224,192.168.1.50,18.66,51.4,49637,2025,10,26,8,24,24
572,2025-11-04 17:09:32.136186,192.168.1.50,15.09,41.3,56709,2025,11,4,17,9,32
2010,2025-11-06 17:37:50.683224,192.168.1.50,25.9,75.9,61528,2025,11,6,17,37,50
538,2025-11-07 10:58:45.136186,192.168.1.50,18.95,44.9,57833,2025,11,7,10,58,45
393,2025-11-07 21:49:05.136186,192.168.1.50,15.16,33.4,0,2025,11,7,21,49,5
2689,2025-11-08 10:32:09.683224,192.168.1.50,15.54,55.7,13187,2025,11,8,10,32,9
785,2025-11-10 02:24:07.136186,192.168.1.50,7.43,50.1,0,2025,11,10,2,24,7
451,2025-11-15 06:42:45.136186,192.168.1.50,15.65,64.5,0,2025,11,15,6,42,45
545,2025-11-16 06:40:12.136186,192.168.1.50,13.48,32.3,0,2025,11,16,6,40,12
202,2025-11-17 11:36:34.136186,192.168.1.50,18.17,46.4,7598,2025,11,17,11,36,34
5530,2025-11-20 11:25:05.683224,192.168.1.50,13.7,58.5,8344,2025,11,20,11,25,5
1945,2025-11-22 14:26:43.683224,192.168.1.50,12.64,46.1,41932,2025,11,22,14,26,43
475,2025-11-25 09:08:17.136186,192.168.1.50,11.06,77.6,41653,2025,11,25,9,8,17
2527,2025-11-30 04:47:58.683224,192.168.1.50,13.89,37.7,0,2025,11,30,4,47,58
720,2025-12-02 04:30:52.136186,192.168.1.50,16.63,77.1,0,2025,12,2,4,30,52
5338,2024-12-11 00:48:24.683224,192.168.1.50,0.49,60.5,0,2024,12,11,0,48,24
1251,2024-12-15 19:58:11.683224,192.168.1.50,5.7,43.3,19999,2024,12,15,19,58,11
4584,2025-01-11 23:49:50.683224,192.168.1.50,4.57,97.7,0,2025,1,11,23,49,50
1677,2025-01-22 20:50:16.683224,192.168.1.50,7.43,37.7,22356,2025,1,22,20,50,16
5333,2025-02-04 03:00:56.683224,192.168.1.50,6.62,33.4,0,2025,2,4,3,0,56
2450,2025-02-11 15:51:27.683224,192.168.1.50,19.35,70.8,31758,2025,2,11,15,51,27
5061,2025-02-19 03:43:41.683224,192.168.1.50,9.21,96.6,0,2025,2,19,3,43,41
4108,2025-03-08 03:55:29.683224,192.168.1.50,5.58,66.8,0,2025,3,8,3,55,29
5341,2025-03-11 11:20:50.683224,192.168.1.50,24.35,72.8,48522,2025,3,11,11,20,50
1252,2025-03-23 18:43:28.683224,192.168.1.50,18.99,77.7,62201,2025,3,23,18,43,28
4894,2025-03-30 17:12:54.683224,192.168.1.50,12.63,76.1,42965,2025,3,30,17,12,54
5249,2025-04-13 18:17:42.683224,192.168.1.50,17.91,77.3,16728,2025,4,13,18,17,42
5150,2025-05-06 03:44:47.683224,192.168.1.50,7.69,61.6,0,2025,5,6,3,44,47
3204,2025-06-14 21:05:25.683224,192.168.1.50,19.35,94.7,2945,2025,6,14,21,5,25
5999,2025-06-15 18:21:34.683224,192.168.1.50,25.92,88.0,2032,2025,6,15,18,21,34
6000,2025-06-24 14:45:31.683224,192.168.1.50,20.42,43.9,25696,2025,6,24,14,45,31
5642,2025-06-27 11:26:58.683224,192.168.1.50,28.66,62.5,37135,2025,6,27,11,26,58
1800,2025-07-02 18:11:32.683224,192.168.1.50,19.72,63.6,33760,2025,7,2,18,11,32
2333,2025-07-26 16:10:04.683224,192.168.1.50,26.52,38.0,62177,2025,7,26,16,10,4
3064,2025-08-06 07:08:48.683224,192.168.1.50,21.12,62.6,0,2025,8,6,7,8,48
5771,2025-08-23 06:12:21.683224,192.168.1.50,20.56,93.8,0,2025,8,23,6,12,21
1572,2025-08-30 09:15:59.683224,192.168.1.50,21.32,67.6,50365,2025,8,30,9,15,59
3858,2025-09-18 01:54:38.683224,192.168.1.50,6.36,50.4,0,2025,9,18,1,54,38
1483,2025-09-21 15:37:16.683224,192.168.1.50,24.08,74.1,51021,2025,9,21,15,37,16
5667,2025-09-27 19:56:31.683224,192.168.1.50,18.9,51.3,30216,2025,9,27,19,56,31
2203,2025-10-23 00:17:19.683224,192.168.1.50,5.54,79.7,0,2025,10,23,0,17,19
2497,2025-10-28 18:14:01.683224,192.168.1.50,19.0,91.7,3832,2025,10,28,18,14,1
181,2025-11-13 04:38:15.136186,192.168.1.50,10.06,42.1,0,2025,11,13,4,38,15
2309,2025-11-18 02:01:12.683224,192.168.1.50,9.95,69.1,0,2025,11,18,2,1,12
506,2025-11-19 14:11:43.136186,192.168.1.50,23.36,68.2,53870,2025,11,19,14,11,43
969,2025-11-22 04:43:20.136186,192.168.1.50,14.44,35.0,0,2025,11,22,4,43,20
874,2025-11-23 23:15:34.136186,192.168.1.50,13.9,61.3,0,2025,11,23,23,15,34
4941,2025-11-26 09:50:03.683224,192.168.1.50,14.19,85.7,3783,2025,11,26,9,50,3
957,2025-12-03 06:04:18.136186,192.168.1.50,14.79,61.3,0,2025,12,3,6,4,18
4696,2024-12-04 19:04:10.683224,192.168.1.50,16.34,47.3,30434,2024,12,4,19,4,10
2518,2024-12-28 09:09:45.683224,192.168.1.50,9.39,79.5,22234,2024,12,28,9,9,45
1148,2024-12-30 17:42:27.683224,192.168.1.50,9.33,41.6,29457,2024,12,30,17,42,27
2583,2025-02-14 06:14:17.683224,192.168.1.50,-0.77,37.8,0,2025,2,14,6,14,17
5819,2025-03-05 10:01:03.683224,192.168.1.50,26.08,52.3,9894,2025,3,5,10,1,3
4588,2025-03-13 08:59:03.683224,192.168.1.50,21.74,35.6,3167,2025,3,13,8,59,3
2593,2025-03-29 13:06:29.683224,192.168.1.50,21.77,47.9,3351,2025,3,29,13,6,29
4625,2025-04-03 02:01:02.683224,192.168.1.50,17.25,50.0,0,2025,4,3,2,1,2
3351,2025-04-25 21:56:13.683224,192.168.1.50,13.16,43.8,10683,2025,4,25,21,56,13
5079,2025-05-17 23:17:15.683224,192.168.1.50,12.56,54.0,0,2025,5,17,23,17,15
4862,2025-05-21 06:05:20.683224,192.168.1.50,7.09,49.7,0,2025,5,21,6,5,20
1620,2025-05-24 09:03:24.683224,192.168.1.50,25.71,42.0,22283,2025,5,24,9,3,24
2409,2025-06-15 10:38:55.683224,192.168.1.50,20.47,30.0,45035,2025,6,15,10,38,55
3254,2025-06-17 12:12:59.683224,192.168.1.50,27.77,60.2,19582,2025,6,17,12,12,59
4198,2025-06-18 18:33:47.683224,192.168.1.50,31.72,34.7,1934,2025,6,18,18,33,47
2576,2025-06-20 08:28:50.683224,192.168.1.50,16.54,37.6,0,2025,6,20,8,28,50
5504,2025-07-13 03:38:58.683224,192.168.1.50,20.38,47.9,0,2025,7,13,3,38,58
3677,2025-07-18 23:56:09.683224,192.168.1.50,15.35,42.0,0,2025,7,18,23,56,9
3801,2025-07-28 13:50:29.683224,192.168.1.50,31.21,38.7,64980,2025,7,28,13,50,29
5350,2025-08-07 01:49:46.683224,192.168.1.50,25.96,50.3,0,2025,8,7,1,49,46
2654,2025-09-07 11:26:20.683224,192.168.1.50,15.63,38.7,35885,2025,9,7,11,26,20
2533,2025-09-08 06:44:30.683224,192.168.1.50,4.92,37.8,0,2025,9,8,6,44,30
2961,2025-10-07 07:20:41.683224,192.168.1.50,13.71,89.8,0,2025,10,7,7,20,41
4677,2025-10-13 09:38:53.683224,192.168.1.50,15.39,42.0,52559,2025,10,13,9,38,53
2144,2025-11-04 20:19:50.683224,192.168.1.50,23.82,36.5,47116,2025,11,4,20,19,50
936,2025-11-04 21:29:21.136186,192.168.1.50,7.81,47.7,0,2025,11,4,21,29,21
278,2025-11-08 21:52:21.136186,192.168.1.50,10.94,56.0,0,2025,11,8,21,52,21
5106,2025-11-08 23:11:35.683224,192.168.1.50,13.14,43.9,0,2025,11,8,23,11,35
1092,2025-11-09 07:12:25.136186,192.168.1.50,12.83,91.5,0,2025,11,9,7,12,25
911,2025-11-22 11:27:53.136186,192.168.1.50,16.17,42.0,6274,2025,11,22,11,27,53
722,2025-11-24 17:26:55.136186,192.168.1.50,14.37,92.5,4651,2025,11,24,17,26,55
926,2025-11-26 19:23:46.136186,192.168.1.50,23.35,70.6,57615,2025,11,26,19,23,46
995,2025-11-27 08:14:46.136186,192.168.1.50,15.14,76.7,14812,2025,11,27,8,14,46
852,2025-11-29 04:21:49.136186,192.168.1.50,3.31,73.4,0,2025,11,29,4,21,49
1017,2025-12-03 04:39:40.136186,192.168.1.50,16.37,78.2,0,2025,12,3,4,39,40
1474,2024-12-14 08:22:28.683224,192.168.1.50,7.45,67.5,27535,2024,12,14,8,22,28
3778,2024-12-16 13:32:50.683224,192.168.1.50,2.23,86.4,3761,2024,12,16,13,32,50
6085,2024-12-27 00:02:47.683224,192.168.1.50,7.44,77.6,0,2024,12,27,0,2,47
5426,2025-01-18 07:33:02.683224,192.168.1.50,8.78,36.6,0,2025,1,18,7,33,2
4946,2025-02-17 10:40:31.683224,192.168.1.50,10.97,51.5,26552,2025,2,17,10,40,31
2061,2025-02-25 21:42:13.683224,192.168.1.50,3.5,87.3,0,2025,2,25,21,42,13
1922,2025-04-02 20:51:57.683224,192.168.1.50,19.74,64.9,49054,2025,4,2,20,51,57
5780,2025-04-19 11:42:38.683224,192.168.1.50,17.87,32.6,51603,2025,4,19,11,42,38
4043,2025-05-14 14:45:47.683224,192.168.1.50,22.97,31.8,30244,2025,5,14,14,45,47
4944,2025-06-06 23:07:32.683224,192.168.1.50,24.76,56.6,0,2025,6,6,23,7,32
5298,2025-06-11 13:31:18.683224,192.168.1.50,21.55,52.4,60900,2025,6,11,13,31,18
4782,2025-06-13 10:48:30.683224,192.168.1.50,26.94,63.8,53226,2025,6,13,10,48,30
1872,2025-06-18 08:15:46.683224,192.168.1.50,23.26,60.1,0,2025,6,18,8,15,46
1557,2025-07-13 17:37:08.683224,192.168.1.50,24.37,50.4,16804,2025,7,13,17,37,8
3587,2025-07-19 06:19:36.683224,192.168.1.50,17.43,54.2,0,2025,7,19,6,19,36
4248,2025-08-11 18:45:08.683224,192.168.1.50,20.25,49.2,25476,2025,8,11,18,45,8
1362,2025-08-20 00:53:08.683224,192.168.1.50,23.75,44.1,0,2025,8,20,0,53,8
1327,2025-09-04 21:51:41.683224,192.168.1.50,11.58,98.3,2815,2025,9,4,21,51,41
3875,2025-09-27 04:29:28.683224,192.168.1.50,13.84,31.8,0,2025,9,27,4,29,28
3138,2025-10-16 09:59:27.683224,192.168.1.50,22.86,69.4,61062,2025,10,16,9,59,27
2308,2025-10-24 14:14:09.683224,192.168.1.50,20.79,53.0,56768,2025,10,24,14,14,9
5039,2025-11-01 17:57:14.683224,192.168.1.50,21.86,98.1,590,2025,11,1,17,57,14
107,2025-11-07 19:48:55.136186,192.168.1.50,16.89,73.9,46356,2025,11,7,19,48,55
